id,military_term,civilian_equivalent,context,category,example_military,example_civilian,created_at
1dbdd03e-abfb-49aa-b7f7-233c35ec438c,CASREP,critical equipment failure report,navy,technical,,,2026-02-15 17:46:34.592483+00
1e431fb6-2a59-4cf5-9561-ae0cbbcc8981,Col (Colonel),Executive Director / VP,usmc,Rank,,,2026-02-16 22:55:39.300706+00
1e8ff850-be0f-46b7-bb41-a66cf281538c,ISIC,Immediate Superior in Command,general,Acronym,,,2026-02-16 22:55:28.448755+00
1ee07a84-9e25-45a7-ba09-4e9210b65f08,field grade,senior management,general,Term,,,2026-02-16 22:55:39.300706+00
1ee4abfd-bb48-40c8-addb-4efeff361bb3,summary court martial,minor judicial proceeding / abbreviated military trial,legal,Legal,,,2026-02-18 14:03:12.64537+00
1f024397-ed9b-447a-9a12-8c8fbd5abad6,pier,dock / facility entrance,general,Term,,,2026-02-16 22:55:39.300706+00
1f1969ce-11c0-4949-9a47-ba3d913e0477,detailer,career counselor / HR placement specialist,general,Term,,,2026-02-16 22:55:28.448755+00
1f1bdf40-232c-4f74-b4b4-da540cc2eb58,NMCI,Navy Marine Corps Intranet,general,Acronym,,,2026-02-16 22:55:39.300706+00
1f25bbe6-2ebf-4c49-b2a1-ffb05dacd312,TAD,Temporary Additional Duty / temporary assignment,general,Acronym,,,2026-02-16 22:55:39.300706+00
1f2a7aab-6821-4455-ba44-72f22b682366,line,operational / revenue-generating,general,Term,,,2026-02-16 22:55:28.448755+00
1f303189-a064-4f23-9191-a3490f825d48,Cpl (Corporal),Team Leader,usmc,Rank,,,2026-02-16 22:55:28.448755+00
1f455bd7-c370-477d-81eb-602049a75c57,reenlistment,contract renewal / retention,general,Term,,,2026-02-16 22:55:39.300706+00
1f7598c0-1ca2-4d16-b33e-8e1cb92922e3,SARC,Sexual Assault Response Coordinator,general,Acronym,,,2026-02-16 22:55:28.448755+00
1f9a420a-14e1-4e09-843a-f1ad891a8940,COMSEC,communications security,general,technical,,,2026-02-15 17:46:34.592483+00
1fa81744-afb6-4d8a-8067-5933d7f7bd84,source handling,confidential informant management,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
1fc21a03-fbe6-4faf-b27f-527327827f26,FAP,Family Advocacy Program,general,Acronym,,,2026-02-16 22:55:39.300706+00
1fdc268c-0f93-48c9-ad57-930415a8723e,CAPT (Captain),Executive Director / VP,navy,Rank,,,2026-02-16 22:55:28.448755+00
1ffdfe4f-5c3c-4b40-a077-e6ef6310721b,in port,at home office / not traveling,general,Term,,,2026-02-16 22:55:28.448755+00
20133a69-ce1d-41ce-96a2-cef25ca0f466,collateral duty,additional responsibility / secondary assignment,general,Term,,,2026-02-16 22:55:28.448755+00
20e448eb-38f4-454e-991a-57fd239928aa,AO,area of operations / assigned region,general,Acronym,,,2026-02-16 22:55:39.300706+00
21083593-e9e6-4ac1-b214-31cbbc291d87,messing,dining,navy,general,,,2026-02-15 17:47:32.616746+00
2129cea0-77d5-4116-84e8-460f6add18f7,S2,Intelligence section / analysis department,general,Acronym,,,2026-02-16 22:55:28.448755+00
218b2cb3-6926-49d3-b4b0-67f6ebe655fc,scuttlebutt,informal information / water cooler talk,navy,general,,,2026-02-15 17:47:32.616746+00
21dd60b7-d0de-45a8-bb87-a941667e406a,LTJG (Lieutenant Junior Grade),Manager / Project Lead,navy,Rank,,,2026-02-16 22:55:28.448755+00
21e6f7c8-0e4b-420b-99e5-41800ed01234,unit,team / department / organizational element,general,Term,,,2026-02-16 22:55:39.300706+00
21f8e8ee-fd60-483f-adde-4542d2a1ca63,blue jacket,junior enlisted / entry-level employee,general,Term,,,2026-02-16 22:55:28.448755+00
22034b8e-8752-45ca-b1dd-4b2069b6f0e4,QC,Quality Control,general,Acronym,,,2026-02-16 22:55:28.448755+00
229160ba-4001-4ece-acf6-9453dfb581bb,platoon,team of 30-50 employees,general,Unit Type,,,2026-02-16 22:55:28.448755+00
2297a29a-394c-4567-a886-ec741db5f8f2,fleet,enterprise operations unit,general,Unit Type,,,2026-02-16 22:55:28.448755+00
22a7af62-51cf-449a-802e-63342d4ac3cf,BOS,base operating support / facility operations,engineering,Engineering,,,2026-02-18 14:03:12.64537+00
22b29730-258b-44cc-93d0-5e974c365b79,POV,privately owned vehicle,general,Acronym,,,2026-02-16 22:55:28.448755+00
23433087-884f-428a-b5a0-0b5029f6cf66,CDC,Career Development Course / professional development program,general,Acronym,,,2026-02-16 22:55:39.300706+00
2369fc12-00b9-4faf-bc0f-959af0434a87,relieved,removed from position / terminated,general,Term,,,2026-02-16 22:55:39.300706+00
236bfa27-a621-486b-b964-71462405d8bb,SMSgt (Senior Master Sergeant),Senior Manager,usaf,Rank,,,2026-02-16 22:55:28.448755+00
2399e36e-41f5-4bf3-a50f-63982917e544,cat shot,catapult launch / assisted takeoff,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
23e0a7f7-2917-4338-9fc6-23251ee7f5de,CMC,Senior Enlisted Advisor,navy,leadership,,,2026-02-17 04:35:18.795826+00
23e0ab4d-2013-4d3a-b438-a906c3ce8471,CPO,Chief Petty Officer,general,Acronym,,,2026-02-16 22:55:39.300706+00
24207917-51e9-48c0-929f-fe48ea810078,arms room,secure storage facility,army,technical,,,2026-02-15 17:47:32.616746+00
245f71f9-4c77-4aee-a35b-8d0a8c9e3e2d,COTR,contracting officer technical representative / contract monitor,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
245f9762-710e-4495-abcf-36541cd4470d,ESR,enlisted service record / employment history file,personnel,Personnel,,,2026-02-18 14:03:12.64537+00
2467aff8-8325-4861-8fae-a9cd5b8a9326,squad leader,team supervisor,general,leadership,,,2026-02-15 17:46:34.592483+00
24c42a28-62a2-4fde-9165-dc2c9c097f9f,rear detachment,home office support / HQ staff,general,Term,,,2026-02-16 22:55:28.448755+00
24def462-2583-4187-a5f4-c658ca4823ff,custody,possession and accountability,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
24e52c58-662b-4b00-87d0-bf68d445f699,UCMJ,Uniform Code of Military Justice / military legal code,legal,Legal,,,2026-02-18 14:03:12.64537+00
25174502-6aa8-4e64-b5a5-e615a35577c5,end strength,headcount / staffing level,general,Term,,,2026-02-16 22:55:28.448755+00
254458b5-41ef-44ee-8e6a-1012e360ff61,left seat/right seat,job shadowing / transition ride-along,general,Term,,,2026-02-18 01:13:54.18454+00
25658c7e-63cd-4ab9-808f-7691da91f36c,PT,physical training / fitness program,general,Acronym,,,2026-02-16 22:55:39.300706+00
25720b97-a88a-40a1-b402-2b0eebb2a530,effective date,start date,general,Term,,,2026-02-16 22:55:28.448755+00
25d50918-306f-423a-aab5-7d9c92840742,dependents,family members,general,Term,,,2026-02-16 22:55:39.300706+00
25df3d0f-c777-49f3-8784-fd47d0a79386,AOR,area of responsibility / managed territory,general,Acronym,,,2026-02-16 22:55:28.448755+00
262e91ca-1dce-4820-bd44-105fa667f327,TMO,Traffic Management Office / shipping coordinator,general,Acronym,,,2026-02-16 22:55:28.448755+00
264eba2e-4e38-4d8c-aa60-ab974cbd47cb,POC,point of contact,general,Acronym,,,2026-02-16 22:55:28.448755+00
26530f0c-2bb8-4230-b2e3-9c0b713c6144,ORM,operational risk management,general,technical,,,2026-02-15 17:46:34.592483+00
265aed79-a346-480c-85b5-41e43ca1a28c,chow,meals / cafeteria,general,Term,,,2026-02-16 22:55:39.300706+00
266eee8c-1954-4280-b826-679ccf8df92b,fill rate,staffing percentage / position occupancy rate,personnel,Personnel,,,2026-02-18 14:03:12.64537+00
26afae26-bfe2-47e1-83e8-2ec1b8cddf4b,CASEVAC,casualty evacuation / emergency patient transport,medical,Medical,,,2026-02-18 14:03:12.64537+00
26bc4e4a-d4c6-478b-b12f-d7a750d42442,ENS (Ensign),Junior Manager / Associate,navy,Rank,,,2026-02-16 22:55:39.300706+00
26d702cf-7bbe-4b0c-91dd-e482103410d5,OCONUS,outside continental United States / overseas,general,Acronym,,,2026-02-16 22:55:39.300706+00
27126c85-9796-4faa-ae0e-43aaa9a5d53d,qualification,certification / credential,general,Term,,,2026-02-16 22:55:39.300706+00
274df38b-fe9e-4bbe-8028-310b0bde7aa6,on station,at assigned location / on post,general,Term,,,2026-02-16 22:55:28.448755+00
278f99f2-9902-4731-833e-79bcce49d9b8,latrine,restroom,general,Term,,,2026-02-16 22:55:39.300706+00
279e6881-c761-4017-89ca-ab508fb0b3c2,naval message,official communication / formal memo,general,Term,,,2026-02-16 22:55:39.300706+00
27af2707-f2a0-463f-a203-a874a17950d8,rated,qualified / certified,general,training,,,2026-02-15 17:47:32.616746+00
28024c2f-43d1-464e-898f-3a2f06ad2e8c,CAGE code,commercial and government entity code / vendor identification number,logistics,Logistics,,,2026-02-18 14:03:12.64537+00
280a285c-b652-472d-a0a4-83ca0e65eb09,CSMP,maintenance backlog tracking,navy,technical,,,2026-02-15 17:46:34.592483+00
2812eb1d-ff88-43af-8608-7def8f714e71,OPSEC,operational security / information security,general,Acronym,,,2026-02-16 22:55:28.448755+00
28d6a73c-dca2-4289-be2e-82770cde5533,IG,Inspector General / compliance auditor,general,Acronym,,,2026-02-16 22:55:28.448755+00
29407711-56d2-41bc-9126-d1802f0f9c10,watchstander,shift worker / on-call personnel,general,Term,,,2026-02-16 22:55:39.300706+00
2992eef4-cf16-442a-939c-b8b370e5d6bd,pay grade,compensation level / salary band,general,Term,,,2026-02-16 22:55:28.448755+00
299ec562-1c7e-41ac-9701-922bc6a0ff4e,A1C (Airman First Class),Staff Member,usaf,Rank,,,2026-02-16 22:55:39.300706+00
299ff82d-3e59-4a32-8b78-b74ae855deb7,MOS qualified,professionally certified in specialty,army,training,,,2026-02-15 17:47:32.616746+00
29fd99aa-b705-438a-a24e-397feb1930b4,2LT (Second Lieutenant),Junior Manager,army,Rank,,,2026-02-16 22:55:28.448755+00
2a1b0f33-ab46-45ee-81f9-053d11a08f3e,Capt (Captain),Senior Manager,usaf,Rank,,,2026-02-16 22:55:28.448755+00
2a1bcbca-980f-450f-8c1b-76c5ff20ea66,regiment,"business unit of 1,000-3,000 employees",general,Unit Type,,,2026-02-16 22:55:28.448755+00
2a3057b0-183a-43ba-8500-7da1e70017db,SSG (Staff Sergeant),Senior Supervisor,army,Rank,,,2026-02-16 22:55:28.448755+00
2a3f447a-3333-4186-90ef-738cf5f848f3,primary duties,core responsibilities,general,Term,,,2026-02-16 22:55:39.300706+00
2a680b91-90f7-4da1-b80f-52537a66282e,cross-deck,inter-departmental transfer / rotation,general,Term,,,2026-02-16 22:55:39.300706+00
2a7d4206-1f61-43f1-b649-073fa5270639,field radio,portable communications equipment,general,Equipment,,,2026-02-16 22:55:39.300706+00
2ac04a9f-91a8-44a3-a69d-1b9fcda26f57,FAR,Federal Acquisition Regulation / government procurement rules,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
2ad429a8-56fe-4244-8285-d117a1a3d63b,onboard strength,current staffing level,general,admin,,,2026-02-15 17:47:32.616746+00
2af1e032-f6a1-4b14-a65c-06fff39e5baa,inter-service,cross-functional / inter-departmental,general,Term,,,2026-02-16 22:55:28.448755+00
2af2e136-d30e-4dd4-b46c-940c6bc5ef9b,civil affairs,community engagement / civil-military liaison,general,Special Operations,,,2026-02-18 14:03:12.64537+00
2bcfaabf-ff28-4ec7-a3ec-a1f568c60ae7,precept,board guidance letter / selection criteria directive,personnel,Personnel,,,2026-02-18 14:03:12.64537+00
2bdc218d-1d49-4018-92be-5817cf1b813f,INFOSEC,information security,general,technical,,,2026-02-15 17:46:34.592483+00
2be8e72d-5b96-41ae-b0d2-a852d71d422b,passdown,shift handover / status briefing,general,Term,,,2026-02-16 22:55:28.448755+00
2be99c0d-9fc5-4b13-8f6d-a3db39fff8a0,bridging,cross-training / transitional training,general,Term,,,2026-02-16 22:55:39.300706+00
2bf50ba8-7682-4223-b2b2-2ba6e5ed6f55,near miss,close call / near-accident incident,safety,Safety,,,2026-02-18 14:03:12.64537+00
2c364d24-af0f-46ed-815e-7334ce6e1983,MWR,Employee Wellness and Recreation Program,navy,administration,,,2026-02-17 04:35:18.795826+00
2c8484ba-b68e-4bd3-a792-e9a9cd1d9f68,dependents,family members,general,Term,,,2026-02-16 22:55:28.448755+00
2cb239c1-7a2e-4224-b601-6efd0317a667,ladder,stairs / career progression path,general,Term,,,2026-02-16 22:55:28.448755+00
2cb3ad0e-6e4e-46ba-a4f8-43e8bb973d10,barracks,company housing / dormitory,general,Term,,,2026-02-16 22:55:39.300706+00
2cd76a86-0abf-4cac-b4e2-72fc1279fc4a,SOC,security operations center / cybersecurity monitoring center,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
2d1c827f-3591-45e7-a791-b1eec2b91bb5,page 4,service history and qualifications record,personnel,Personnel,,,2026-02-18 14:03:12.64537+00
2d3091d4-82d6-4b47-94be-940306e806e5,EOD,Explosive Ordnance Disposal / bomb disposal,general,Acronym,,,2026-02-16 22:55:39.300706+00
2d36f82c-5658-4d71-99d3-76a33a8ad6c8,blue team,defensive security team,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
2d75775a-e710-43be-bfef-6d8f8db5dd6a,LT (Lieutenant),Senior Manager / Department Head,navy,Rank,,,2026-02-16 22:55:28.448755+00
2d7b7ea8-b4f9-4845-bcaf-c0d910316806,head,restroom,general,Term,,,2026-02-16 22:55:28.448755+00
2dc8cb06-0d65-4830-940d-306ca0350f94,firm fixed price,set-price contract / non-adjustable cost agreement,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
2e52f328-82c3-4c8e-b963-6529df28c307,homeport,home office / primary work location,general,Term,,,2026-02-16 22:55:28.448755+00
2e559b35-6059-48a7-b9a4-009c9acce54c,IPR,in-progress review / status update meeting,general,Acronym,,,2026-02-16 22:55:28.448755+00
2e5b5247-60c3-4c95-9851-5fb18922a99c,preventive maintenance,scheduled maintenance / proactive equipment care,engineering,Engineering,,,2026-02-18 14:03:12.64537+00
2e67ce07-fb96-43d5-b9eb-dfcb7973be36,deploy,travel for work / field assignment,general,Term,,,2026-02-16 22:55:28.448755+00
2f2036ca-71bc-4281-8c87-3e79f799fb51,garrison,permanent facility / home office,general,Term,,,2026-02-16 22:55:39.300706+00
2f3db117-2fea-42e4-885c-76548ce6f9ce,uniform,dress code / professional attire,general,Term,,,2026-02-16 22:55:28.448755+00
2f5691ce-15cf-47b0-a256-285100606035,SGT (Sergeant),Team Lead / Supervisor,army,Rank,,,2026-02-16 22:55:39.300706+00
2f7391dc-0408-491a-868f-77eefd943ada,superior,supervisor / manager,general,Term,,,2026-02-16 22:55:28.448755+00
2f8f530a-0942-4ddb-abf6-79f0ea68fb8b,IDIQ,"indefinite delivery, indefinite quantity / flexible-scope contract",logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
2f9c7332-ba97-49d6-826a-fb30ffcb9d59,homeport,home office / primary work location,general,Term,,,2026-02-16 22:55:39.300706+00
2fcdc746-d40c-4dcb-9e5b-273c3753a6cb,maintenance,equipment upkeep / preventive care,general,Term,,,2026-02-16 22:55:39.300706+00
2ff686ab-8ff8-4f4d-af93-598b080b5a9e,organizational level maintenance,unit-level routine maintenance,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
303733b1-b74d-4f9f-9c7e-c773e9b0fc12,DRMO,Defense Reutilization and Marketing Office / surplus disposal,general,Acronym,,,2026-02-16 22:55:28.448755+00
30380fe3-4dd7-40ab-82b2-0639ac97f926,service record,personnel file / employee record,general,Term,,,2026-02-16 22:55:39.300706+00
3039d89c-7712-4955-af1b-a8fc04f2cd70,SATCOM,satellite communications,general,Equipment,,,2026-02-16 22:55:28.448755+00
3055a139-37ed-4889-9816-495ee3167bc9,SIEM,security information and event management / security log analysis platform,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
305d0482-e8b2-40fa-9972-b8c193156eff,DMZ,demilitarized zone / network buffer zone,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
3076a322-9eea-450c-a608-61c702452e4a,milestone,project checkpoint / achievement marker,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
307fd309-ba7b-43a1-b781-2a1db1dbae3a,retention,employee retention / reenlistment,general,Term,,,2026-02-16 22:55:39.300706+00
308394c0-edc2-4a0e-9431-38ed9c755443,SN (Seaman),Staff Member,uscg,Rank,,,2026-02-16 22:55:28.448755+00
30874d30-148c-407a-8df5-5be4c3b1ca7d,HM,Hospital Corpsman / medical technician,general,Acronym,,,2026-02-16 22:55:28.448755+00
30e7c1ee-5808-46e0-a6fe-90930ea66d61,CMDCM,Senior Enlisted Advisor,navy,leadership,,,2026-02-17 04:35:18.795826+00
31716c76-1b51-4769-852b-aacdc069af8b,CDRL,contract data requirements list / required deliverables schedule,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
3179cca6-17a6-4b43-b5b1-f4e553e36379,ELINT,electronic intelligence / radar and signal analysis,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
3192f652-a007-4875-834a-bac617065b45,manning,staffing / headcount,general,Term,,,2026-02-16 22:55:28.448755+00
3218edd0-65fb-4280-9969-59d640b9fe3c,Maj (Major),Director,usmc,Rank,,,2026-02-16 22:55:28.448755+00
321d11a2-8957-4a30-9bc1-4f4bf5ed664e,Sgt (Sergeant),Team Lead / Supervisor,usmc,Rank,,,2026-02-16 22:55:39.300706+00
32c6dc8f-5553-4470-9b4e-e96f28e90b2e,ADCON,administrative control,general,Acronym,,,2026-02-16 22:55:39.300706+00
32e4dc06-622d-4270-bb55-83ac6d8f91d0,formation,coordinated group movement,aviation,Aviation,,,2026-02-18 14:03:12.64537+00
3308868d-61de-43bb-8d7b-748789c526f9,1stLt (First Lieutenant),Manager,usmc,Rank,,,2026-02-16 22:55:39.300706+00
330fb7f6-51dd-4395-a5a9-ef8a5668b9d2,say again,please repeat,general,communication,,,2026-02-15 17:47:32.616746+00
33254c61-da24-4c46-8e02-9dc959bc7d37,ROE,Rules of Engagement / operational guidelines,general,Acronym,,,2026-02-16 22:55:28.448755+00
337bfaff-e67e-4831-8977-6f7b64c3f966,GCPC,government purchase card,general,logistics,,,2026-02-15 17:46:34.592483+00
33a296f2-cc9c-4d0b-b5e0-351c216117d1,junior enlisted,entry-level staff,general,Term,,,2026-02-16 22:55:28.448755+00
33cfebbc-61e6-474c-9e9b-2a3599a0a7d3,1stSgt (First Sergeant),Operations Manager,usmc,Rank,,,2026-02-16 22:55:39.300706+00
33e20ad6-9d21-4124-9c70-101cff885e6c,DCO,defensive cyber operations / network defense operations,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
340df957-a64d-44c7-a79a-b3b8bba460de,NSN,National Stock Number / part number,general,Acronym,,,2026-02-16 22:55:28.448755+00
3420e672-8230-448f-8b3e-aff8460ef976,seniority,time in position / tenure,general,Term,,,2026-02-16 22:55:28.448755+00
344fa876-65fd-468f-9f75-7c8f818506c1,DFARS,Defense Federal Acquisition Regulation Supplement,logistics,Acquisition,,,2026-02-18 14:03:12.64537+00
348496f6-0969-4956-bd45-ab147df510d1,latrine,restroom,general,Term,,,2026-02-16 22:55:28.448755+00
34880773-c49d-44ee-8507-a149217635e6,NCOES,NCO professional development education,army,training,,,2026-02-15 17:47:32.616746+00
3496583d-5445-4897-be77-e5e5b6f2ad98,order,directive / instruction / policy,general,Term,,,2026-02-16 22:55:39.300706+00
349d029e-fedd-46a5-9b02-a1ac89415637,hot wash,immediate post-event discussion,general,communication,,,2026-02-15 17:47:32.616746+00
34cb552c-3c40-443e-9625-2291b9929661,Maj (Major),Director,usaf,Rank,,,2026-02-16 22:55:39.300706+00
34d5f11d-1395-4d74-a54f-abb47a248441,command climate,organizational culture / work environment,general,Term,,,2026-02-16 22:55:39.300706+00
34de781e-aaa3-4bb0-b2a0-17f4e213156e,MOS,job specialty code,army,admin,,,2026-02-15 17:46:34.592483+00
353c16a7-dc1d-4f63-a553-2a68eb419841,watch floor,24/7 operations center / monitoring center,intelligence,Intelligence,,,2026-02-18 14:03:12.64537+00
35419dc9-8196-4a74-83df-01e4423cfdd0,fleet,operational units / field operations,general,Term,,,2026-02-16 22:55:39.300706+00
359d7967-0227-4218-b6c8-f50f4cd9da66,horizontal construction,road and earthwork construction,engineering,Engineering,,,2026-02-18 14:03:12.64537+00
35da16a6-5b44-4dac-8b81-3f79a1931bfa,deployment,extended business travel / overseas assignment,general,Term,,,2026-02-16 22:55:28.448755+00
361b6f28-a0aa-4385-aad1-8804d8654858,ACAS,automated compliance and security scanning tool,cyber,Cyber,,,2026-02-18 14:03:12.64537+00
362bc504-3ad5-44db-ae3d-4f951a54a2ef,PO3 (Petty Officer Third Class),Team Member / Technician,navy,Rank,,,2026-02-16 22:55:28.448755+00
